Time,Signal,Price,Balance
2025-07-17T12:25:00.000000000Z,BUY,1.15768,98834.70000000007
2025-07-17T12:35:00.000000000Z,SELL,1.15798,101150.66000000006
2025-07-17T12:45:00.000000000Z,BUY,1.15898,98832.70000000007
2025-07-17T14:00:00.000000000Z,SELL,1.15842,101149.54000000007
2025-07-17T14:35:00.000000000Z,BUY,1.15882,98831.90000000005
2025-07-17T16:40:00.000000000Z,SELL,1.15882,101149.54000000007
2025-07-17T18:50:00.000000000Z,BUY,1.1583,98832.94000000006
2025-07-17T20:40:00.000000000Z,SELL,1.15974,101152.42000000007
2025-07-17T20:55:00.000000000Z,BUY,1.15976,98832.90000000008
2025-07-17T21:00:00.000000000Z,SELL,1.1594,101151.70000000007
2025-07-17T21:35:00.000000000Z,BUY,1.15974,98832.22000000006
2025-07-18T01:35:00.000000000Z,SELL,1.1623,101156.82000000007
2025-07-18T01:45:00.000000000Z,BUY,1.16334,98830.14000000007
2025-07-18T03:20:00.000000000Z,SELL,1.16276,101155.66000000006
2025-07-18T06:35:00.000000000Z,BUY,1.16188,98831.90000000005
2025-07-18T09:35:00.000000000Z,SELL,1.16387,101159.64000000004
2025-07-18T10:35:00.000000000Z,BUY,1.16402,98831.60000000003
2025-07-18T14:20:00.000000000Z,SELL,1.16535,101162.30000000005
2025-07-18T15:30:00.000000000Z,BUY,1.16558,98831.14000000004
2025-07-18T15:50:00.000000000Z,SELL,1.16488,101160.90000000005
2025-07-18T20:00:00.000000000Z,BUY,1.16252,98835.86000000004
2025-07-20T22:20:00.000000000Z,SELL,1.16299,101161.84000000005
2025-07-20T23:25:00.000000000Z,BUY,1.16303,98835.78000000006
2025-07-21T00:35:00.000000000Z,SELL,1.16257,101160.92000000007
2025-07-21T02:25:00.000000000Z,BUY,1.16216,98836.60000000006
2025-07-21T02:45:00.000000000Z,SELL,1.1617,101160.00000000006
2025-07-21T03:05:00.000000000Z,BUY,1.16212,98835.76000000007
2025-07-21T07:50:00.000000000Z,SELL,1.16412,101164.00000000006
2025-07-21T07:55:00.000000000Z,BUY,1.16435,98835.30000000005
2025-07-21T08:05:00.000000000Z,SELL,1.1641,101163.50000000006
2025-07-21T08:35:00.000000000Z,BUY,1.16478,98833.94000000006
2025-07-21T09:20:00.000000000Z,SELL,1.16402,101161.98000000007
2025-07-21T09:45:00.000000000Z,BUY,1.16443,98833.12000000008
2025-07-21T10:10:00.000000000Z,SELL,1.16372,101160.56000000008
2025-07-21T10:55:00.000000000Z,BUY,1.16456,98831.44000000009
2025-07-21T12:55:00.000000000Z,SELL,1.16651,101164.46000000008
2025-07-21T14:00:00.000000000Z,BUY,1.16779,98828.88000000009
2025-07-21T16:10:00.000000000Z,SELL,1.17022,101169.3200000001
2025-07-21T18:35:00.000000000Z,BUY,1.16899,98831.34000000008
