Time,Signal,Price,Balance
2025-07-30T06:15:00.000000000Z,BUY,197.686,-99318.0
2025-07-30T08:40:00.000000000Z,SELL,197.75,296182.0
2025-07-30T09:15:00.000000000Z,BUY,197.878,-99574.0
2025-07-30T11:00:00.000000000Z,SELL,197.95,296326.0
2025-07-30T11:40:00.000000000Z,BUY,198.168,-100010.0
2025-07-30T12:55:00.000000000Z,SELL,198.112,296214.0
2025-07-30T15:50:00.000000000Z,BUY,197.902,-99590.0
2025-07-30T15:55:00.000000000Z,SELL,197.87,296150.0
2025-07-30T17:40:00.000000000Z,BUY,197.846,-99542.0
2025-07-30T17:45:00.000000000Z,SELL,197.841,296140.0
2025-07-30T17:50:00.000000000Z,BUY,197.812,-99484.0
2025-07-30T17:55:00.000000000Z,SELL,197.766,296048.0
2025-07-30T18:40:00.000000000Z,BUY,197.862,-99676.0
2025-07-30T18:50:00.000000000Z,SELL,197.726,295776.0
2025-07-30T19:45:00.000000000Z,BUY,197.861,-99946.0
2025-07-30T21:10:00.000000000Z,SELL,197.863,295780.0
2025-07-30T22:20:00.000000000Z,BUY,197.933,-100086.0
2025-07-30T23:55:00.000000000Z,SELL,197.814,295542.0
2025-07-31T00:50:00.000000000Z,BUY,197.836,-100130.0
2025-07-31T01:00:00.000000000Z,SELL,197.782,295434.0
2025-07-31T04:10:00.000000000Z,BUY,197.346,-99258.0
2025-07-31T05:45:00.000000000Z,SELL,197.432,295606.0
2025-07-31T06:35:00.000000000Z,BUY,197.592,-99578.0
2025-07-31T10:20:00.000000000Z,SELL,198.233,296888.0
2025-07-31T11:00:00.000000000Z,BUY,198.348,-99808.0
2025-07-31T12:15:00.000000000Z,SELL,198.289,296770.0
2025-07-31T12:30:00.000000000Z,BUY,198.477,-100184.0
2025-07-31T17:05:00.000000000Z,SELL,199.07,297956.0
2025-07-31T18:25:00.000000000Z,BUY,199.2,-100444.0
2025-07-31T19:55:00.000000000Z,SELL,199.144,297844.0
2025-07-31T23:00:00.000000000Z,BUY,199.11,-100376.0
2025-08-01T00:25:00.000000000Z,SELL,198.96,297544.0
2025-08-01T01:05:00.000000000Z,BUY,199.2,-100856.0
2025-08-01T01:25:00.000000000Z,SELL,199.018,297180.0
2025-08-01T01:50:00.000000000Z,BUY,199.089,-100998.0
2025-08-01T02:05:00.000000000Z,SELL,198.99,296982.0
2025-08-01T06:30:00.000000000Z,BUY,198.812,-100642.0
2025-08-01T07:15:00.000000000Z,SELL,198.682,296722.0
2025-08-01T10:55:00.000000000Z,BUY,197.974,-99226.0
2025-08-01T12:30:00.000000000Z,SELL,197.83,296434.0
2025-08-01T18:35:00.000000000Z,BUY,195.7,-94966.0
2025-08-01T19:05:00.000000000Z,SELL,195.506,296046.0
2025-08-01T20:00:00.000000000Z,BUY,195.532,-95018.0
2025-08-03T21:20:00.000000000Z,SELL,195.588,296158.0
2025-08-03T23:05:00.000000000Z,BUY,195.568,-94978.0
2025-08-04T03:20:00.000000000Z,SELL,196.138,297298.0
2025-08-04T04:55:00.000000000Z,BUY,196.102,-94906.0
2025-08-04T05:00:00.000000000Z,SELL,196.12,297334.0
2025-08-04T05:20:00.000000000Z,BUY,196.202,-95070.0
2025-08-04T06:30:00.000000000Z,SELL,196.064,297058.0
2025-08-04T07:10:00.000000000Z,BUY,196.264,-95470.0
2025-08-04T09:00:00.000000000Z,SELL,196.408,297346.0
2025-08-04T09:15:00.000000000Z,BUY,196.494,-95642.0
2025-08-04T10:00:00.000000000Z,SELL,196.376,297110.0
2025-08-04T13:30:00.000000000Z,BUY,195.9,-94690.0
2025-08-04T13:50:00.000000000Z,SELL,195.658,296626.0
2025-08-04T14:15:00.000000000Z,BUY,195.88,-95134.0
2025-08-04T15:05:00.000000000Z,SELL,195.759,296384.0
2025-08-04T19:30:00.000000000Z,BUY,195.16,-93936.0
2025-08-04T22:00:00.000000000Z,SELL,195.358,296780.0
2025-08-04T23:55:00.000000000Z,BUY,195.208,-93636.0
2025-08-05T00:00:00.000000000Z,SELL,195.04,296444.0
2025-08-05T00:25:00.000000000Z,BUY,195.276,-94108.0
2025-08-05T03:45:00.000000000Z,SELL,195.47,296832.0
2025-08-05T05:45:00.000000000Z,BUY,195.41,-93988.0
2025-08-05T06:05:00.000000000Z,SELL,195.322,296656.0
2025-08-05T06:20:00.000000000Z,BUY,195.46,-94264.0
2025-08-05T08:00:00.000000000Z,SELL,195.544,296824.0
2025-08-05T08:15:00.000000000Z,BUY,195.75,-94676.0
2025-08-05T11:00:00.000000000Z,SELL,196.112,297548.0
2025-08-05T12:15:00.000000000Z,BUY,195.979,-94410.0
2025-08-05T13:30:00.000000000Z,SELL,196.062,297714.0
2025-08-05T13:35:00.000000000Z,BUY,196.094,-94474.0
2025-08-05T14:10:00.000000000Z,SELL,195.98,297486.0
2025-08-05T15:15:00.000000000Z,BUY,195.978,-94470.0
2025-08-05T18:20:00.000000000Z,SELL,196.364,298258.0
2025-08-05T21:00:00.000000000Z,BUY,196.298,-94338.0
2025-08-05T21:35:00.000000000Z,SELL,196.204,298070.0
2025-08-05T22:40:00.000000000Z,BUY,196.264,-94458.0
2025-08-06T00:00:00.000000000Z,SELL,196.202,297946.0
2025-08-06T00:25:00.000000000Z,BUY,196.318,-94690.0
2025-08-06T00:40:00.000000000Z,SELL,196.228,297766.0
2025-08-06T01:00:00.000000000Z,BUY,196.38,-94994.0
2025-08-06T02:50:00.000000000Z,SELL,196.283,297572.0
2025-08-06T04:50:00.000000000Z,BUY,196.194,-94816.0
2025-08-06T06:10:00.000000000Z,SELL,196.13,297444.0
2025-08-06T06:30:00.000000000Z,BUY,196.249,-95054.0
2025-08-06T07:50:00.000000000Z,SELL,196.242,297430.0
2025-08-06T07:55:00.000000000Z,BUY,196.306,-95182.0
2025-08-06T08:05:00.000000000Z,SELL,196.287,297392.0
2025-08-06T08:10:00.000000000Z,BUY,196.304,-95216.0
2025-08-06T11:30:00.000000000Z,SELL,196.448,297680.0
2025-08-06T14:35:00.000000000Z,BUY,196.405,-95130.0
2025-08-06T16:50:00.000000000Z,SELL,196.702,298274.0
2025-08-06T17:05:00.000000000Z,BUY,196.854,-95434.0
2025-08-06T17:35:00.000000000Z,SELL,196.724,298014.0
2025-08-06T19:45:00.000000000Z,BUY,196.604,-95194.0
2025-08-06T22:00:00.000000000Z,SELL,196.715,298236.0
2025-08-07T00:05:00.000000000Z,BUY,196.736,-95236.0
2025-08-07T02:15:00.000000000Z,SELL,196.966,298696.0
2025-08-07T03:05:00.000000000Z,BUY,197.068,-95440.0
2025-08-07T04:30:00.000000000Z,SELL,197.032,298624.0
2025-08-07T08:10:00.000000000Z,BUY,196.538,-94452.0
2025-08-07T12:35:00.000000000Z,SELL,197.529,300606.0
2025-08-07T13:15:00.000000000Z,BUY,197.706,-94806.0
2025-08-07T13:25:00.000000000Z,SELL,197.584,300362.0
2025-08-07T13:55:00.000000000Z,BUY,197.703,-95044.0
2025-08-07T15:05:00.000000000Z,SELL,197.596,300148.0
2025-08-07T15:20:00.000000000Z,BUY,197.788,-95428.0
2025-08-07T17:35:00.000000000Z,SELL,197.855,300282.0
2025-08-07T19:10:00.000000000Z,BUY,197.808,-95334.0
2025-08-07T19:20:00.000000000Z,SELL,197.828,300322.0
2025-08-07T20:45:00.000000000Z,BUY,197.787,-95252.0
2025-08-07T21:40:00.000000000Z,SELL,197.748,300244.0
2025-08-08T00:05:00.000000000Z,BUY,197.74,-95236.0
2025-08-08T02:35:00.000000000Z,SELL,197.874,300512.0
2025-08-08T03:30:00.000000000Z,BUY,197.88,-95248.0
2025-08-08T03:35:00.000000000Z,SELL,197.855,300462.0
2025-08-08T05:25:00.000000000Z,BUY,197.776,-95090.0
2025-08-08T07:00:00.000000000Z,SELL,197.748,300406.0
2025-08-08T07:25:00.000000000Z,BUY,197.979,-95552.0
2025-08-08T11:45:00.000000000Z,SELL,198.58,301608.0
2025-08-08T13:30:00.000000000Z,BUY,198.44,-95272.0
2025-08-08T15:50:00.000000000Z,SELL,198.586,301900.0
2025-08-08T16:20:00.000000000Z,BUY,198.668,-95436.0
2025-08-08T16:35:00.000000000Z,SELL,198.617,301798.0
2025-08-08T16:55:00.000000000Z,BUY,198.674,-95550.0
2025-08-08T18:20:00.000000000Z,SELL,198.682,301814.0
2025-08-08T19:20:00.000000000Z,BUY,198.683,-95552.0
